Date,Day_of_week,Holiday,Moon_Phase,Average_wind,Max_temp,Min_temp,Total_precipitation,Average_mslp,Holiday_prev,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7
27-mar-22,7,0,29,2.967052839,286.92178,274.90048,0.03503418,102259.1963,0.0,61.0,65.0,65.0,74.0,97.0,75.0,81.0,66,83.0,84.0,64.0,70.0,63.0,63.0
28-mar-22,1,0,20,3.07597705,288.17633,276.19647,0.027099609,102247.9698,0.0,66.0,61.0,65.0,65.0,74.0,97.0,75.0,83,84.0,64.0,70.0,63.0,63.0,80.0
29-mar-22,2,0,12,4.04247715,288.73926,276.19647,0.050292969,102220.7386,0.0,83.0,66.0,61.0,65.0,65.0,74.0,97.0,84,64.0,70.0,63.0,63.0,80.0,92.0
30-mar-22,3,0,6,4.04247715,288.73926,276.19647,0.418212889,101875.0833,0.0,84.0,83.0,66.0,61.0,65.0,65.0,74.0,64,70.0,63.0,63.0,80.0,92.0,69.0
31-mar-22,4,0,2,4.04247715,288.73926,279.50366,0.554687498,101259.7256,0.0,64.0,84.0,83.0,66.0,61.0,65.0,65.0,70,63.0,63.0,80.0,92.0,69.0,78.0
01-abr-22,5,0,0,4.216758051,288.6825,276.94885,0.627197263,100770.5998,0.0,70.0,64.0,84.0,83.0,66.0,61.0,65.0,63,63.0,80.0,92.0,69.0,78.0,76.0
02-abr-22,6,0,0,4.922431183,283.77325,273.3348,0.253906249,100949.768,0.0,63.0,70.0,64.0,84.0,83.0,66.0,61.0,63,80.0,92.0,69.0,78.0,76.0,71.0
03-abr-22,7,0,3,4.922431183,283.42462,273.0112,0.119628906,101444.0788,0.0,63.0,63.0,70.0,64.0,84.0,83.0,66.0,80,92.0,69.0,78.0,76.0,71.0,71.0
04-abr-22,1,0,8,4.922431183,279.5343,271.41907,0.008789062,101929.7405,0.0,80.0,63.0,63.0,70.0,64.0,84.0,83.0,92,69.0,78.0,76.0,71.0,71.0,92.0
05-abr-22,2,0,14,4.287633565,281.3871,270.65765,0.002807617,102073.5001,0.0,92.0,80.0,63.0,63.0,70.0,64.0,84.0,69,78.0,76.0,71.0,71.0,92.0,103.0
06-abr-22,3,0,22,3.850808559,285.67725,270.33575,0.0,101970.3578,0.0,69.0,92.0,80.0,63.0,63.0,70.0,64.0,78,76.0,71.0,71.0,92.0,103.0,77.0
07-abr-22,4,0,32,3.361264462,286.89685,270.33575,0.001098633,101782.2761,0.0,78.0,69.0,92.0,80.0,63.0,63.0,70.0,76,71.0,71.0,92.0,103.0,77.0,57.0
08-abr-22,5,0,42,2.927977597,291.10864,270.33575,0.01965332,101632.1078,0.0,76.0,78.0,69.0,92.0,80.0,63.0,63.0,71,71.0,92.0,103.0,77.0,57.0,66.0
09-abr-22,6,0,53,3.101259973,291.10864,274.28204,0.301757811,101536.8549,0.0,71.0,76.0,78.0,69.0,92.0,80.0,63.0,71,92.0,103.0,77.0,57.0,66.0,80.0
10-abr-22,7,0,63,3.101259973,291.10864,274.97598,0.314331053,101676.9244,0.0,71.0,71.0,76.0,78.0,69.0,92.0,80.0,92,103.0,77.0,57.0,66.0,80.0,76.0
11-abr-22,1,0,73,4.480794769,291.90442,273.26007,0.295776366,101635.6605,0.0,92.0,71.0,71.0,76.0,78.0,69.0,92.0,103,77.0,57.0,66.0,80.0,76.0,46.0
12-abr-22,2,0,82,6.84115308,293.20117,273.26007,0.015869141,101408.6061,0.0,103.0,92.0,71.0,71.0,76.0,78.0,69.0,77,57.0,66.0,80.0,76.0,46.0,78.0
13-abr-22,3,0,89,6.84115308,293.20117,273.26007,0.265136717,101079.9055,0.0,77.0,103.0,92.0,71.0,71.0,76.0,78.0,57,66.0,80.0,76.0,46.0,78.0,64.0
14-abr-22,4,1,95,6.84115308,293.20117,279.25958,0.296386717,101079.3221,0.0,57.0,77.0,103.0,92.0,71.0,71.0,76.0,66,80.0,76.0,46.0,78.0,64.0,59.0
15-abr-22,5,1,99,4.955410509,289.96155,279.25958,0.294921873,101472.4418,1.0,66.0,57.0,77.0,103.0,92.0,71.0,71.0,80,76.0,46.0,78.0,64.0,59.0,50.0
16-abr-22,6,0,100,3.060841697,293.60693,279.25958,0.031982422,101936.1416,1.0,80.0,66.0,57.0,77.0,103.0,92.0,71.0,76,46.0,78.0,64.0,59.0,50.0,55.0
17-abr-22,7,0,99,3.92999628,293.60693,281.1588,0.000732422,102190.4471,0.0,76.0,80.0,66.0,57.0,77.0,103.0,92.0,46,78.0,64.0,59.0,50.0,55.0,66.0
18-abr-22,1,1,96,3.92999628,293.60693,279.84576,0.0,102197.5477,0.0,46.0,76.0,80.0,66.0,57.0,77.0,103.0,78,64.0,59.0,50.0,55.0,66.0,75.0
19-abr-22,2,0,91,3.92999628,292.5199,279.84576,0.002929687,102032.8534,1.0,78.0,46.0,76.0,80.0,66.0,57.0,77.0,64,59.0,50.0,55.0,66.0,75.0,91.0
20-abr-22,3,0,84,4.164232369,292.5199,279.36353,0.170288086,101784.1487,0.0,64.0,78.0,46.0,76.0,80.0,66.0,57.0,59,50.0,55.0,66.0,75.0,91.0,61.0
21-abr-22,4,0,75,5.513894163,288.21387,278.97516,0.345947266,101472.8353,0.0,59.0,64.0,78.0,46.0,76.0,80.0,66.0,50,55.0,66.0,75.0,91.0,61.0,67.0
22-abr-22,5,0,66,5.513894163,283.4171,277.71585,0.379394531,101132.8403,0.0,50.0,59.0,64.0,78.0,46.0,76.0,80.0,55,66.0,75.0,91.0,61.0,67.0,59.0
23-abr-22,6,0,55,5.513894163,288.76154,276.00806,0.281738281,100614.4116,0.0,55.0,50.0,59.0,64.0,78.0,46.0,76.0,66,75.0,91.0,61.0,67.0,59.0,61.0
24-abr-22,7,0,45,4.347158372,288.76154,276.00806,0.506469723,100192.1788,0.0,66.0,55.0,50.0,59.0,64.0,78.0,46.0,75,91.0,61.0,67.0,59.0,61.0,76.0
25-abr-22,1,0,34,4.347158372,288.76154,276.00806,0.556762693,100280.0808,0.0,75.0,66.0,55.0,50.0,59.0,64.0,78.0,91,61.0,67.0,59.0,61.0,76.0,68.0
26-abr-22,2,0,25,4.347158372,292.77496,277.57224,0.490478513,100724.2837,0.0,91.0,75.0,66.0,55.0,50.0,59.0,64.0,61,67.0,59.0,61.0,76.0,68.0,85.0
27-abr-22,3,0,16,3.307975863,294.58264,277.57224,0.10095215,101210.1389,0.0,61.0,91.0,75.0,66.0,55.0,50.0,59.0,67,59.0,61.0,76.0,68.0,85.0,69.0
28-abr-22,4,0,9,2.420720145,294.58264,277.57224,0.295532229,101403.2299,0.0,67.0,61.0,91.0,75.0,66.0,55.0,50.0,59,61.0,76.0,68.0,85.0,69.0,52.0
29-abr-22,5,0,4,2.630147501,294.58264,280.52594,1.052734386,101745.0094,0.0,59.0,67.0,61.0,91.0,75.0,66.0,55.0,61,76.0,68.0,85.0,69.0,52.0,66.0
30-abr-22,6,0,1,2.630147501,292.73267,282.14868,1.041992198,102178.2377,0.0,61.0,59.0,67.0,61.0,91.0,75.0,66.0,76,68.0,85.0,69.0,52.0,66.0,56.0
01-may-22,7,0,0,3.234674001,292.73267,282.14868,0.760864267,102407.3689,0.0,76.0,61.0,59.0,67.0,61.0,91.0,75.0,68,85.0,69.0,52.0,66.0,56.0,57.0
02-may-22,1,0,1,3.289766013,292.73267,280.25806,0.000244141,102295.5963,0.0,68.0,76.0,61.0,59.0,67.0,61.0,91.0,85,69.0,52.0,66.0,56.0,57.0,78.0
03-may-22,2,0,5,3.557174517,292.05127,280.25806,0.316894531,101969.3732,0.0,85.0,68.0,76.0,61.0,59.0,67.0,61.0,69,52.0,66.0,56.0,57.0,78.0,79.0
04-may-22,3,0,11,3.557174517,292.05127,280.25806,0.468505858,101748.4576,0.0,69.0,85.0,68.0,76.0,61.0,59.0,67.0,52,66.0,56.0,57.0,78.0,79.0,85.0
05-may-22,4,0,18,3.604112279,288.36658,282.04492,0.485351561,101770.0981,0.0,52.0,69.0,85.0,68.0,76.0,61.0,59.0,66,56.0,57.0,78.0,79.0,85.0,68.0
06-may-22,5,0,27,4.202013629,288.5503,280.57016,0.168579101,102051.8339,0.0,66.0,52.0,69.0,85.0,68.0,76.0,61.0,56,57.0,78.0,79.0,85.0,68.0,71.0
07-may-22,6,0,37,4.434299914,289.3767,280.57016,0.016845703,102353.9233,0.0,56.0,66.0,52.0,69.0,85.0,68.0,76.0,57,78.0,79.0,85.0,68.0,71.0,64.0
08-may-22,7,0,47,4.434299914,292.55066,280.57016,0.0,102455.7282,0.0,57.0,56.0,66.0,52.0,69.0,85.0,68.0,78,79.0,85.0,68.0,71.0,64.0,74.0
09-may-22,1,0,58,4.434299914,293.72644,280.8223,0.0,102367.9715,0.0,78.0,57.0,56.0,66.0,52.0,69.0,85.0,79,85.0,68.0,71.0,64.0,74.0,80.0
10-may-22,2,0,68,4.10429652,296.78217,280.09265,0.0,102230.7092,0.0,79.0,78.0,57.0,56.0,66.0,52.0,69.0,85,68.0,71.0,64.0,74.0,80.0,85.0
11-may-22,3,0,77,3.165563288,299.2953,280.09265,0.0,102133.6397,0.0,85.0,79.0,78.0,57.0,56.0,66.0,52.0,68,71.0,64.0,74.0,80.0,85.0,68.0
12-may-22,4,0,86,3.097463572,300.7788,280.09265,0.003051758,102014.3898,0.0,68.0,85.0,79.0,78.0,57.0,56.0,66.0,71,64.0,74.0,80.0,85.0,68.0,68.0
13-may-22,5,0,92,3.097463572,300.7788,283.2721,0.034545899,101956.7974,0.0,71.0,68.0,85.0,79.0,78.0,57.0,56.0,64,74.0,80.0,85.0,68.0,68.0,78.0
14-may-22,6,0,97,3.097463572,300.7788,285.36353,0.034667969,101967.5588,0.0,64.0,71.0,68.0,85.0,79.0,78.0,57.0,74,80.0,85.0,68.0,68.0,78.0,76.0
15-may-22,7,0,100,2.430060881,299.34082,285.36353,0.337524415,101941.9157,0.0,74.0,64.0,71.0,68.0,85.0,79.0,78.0,80,85.0,68.0,68.0,78.0,76.0,74.0
16-may-22,1,0,100,3.844222439,300.6289,286.0152,0.309814454,101739.8013,0.0,80.0,74.0,64.0,71.0,68.0,85.0,79.0,85,68.0,68.0,78.0,76.0,74.0,101.0
17-may-22,2,0,98,3.844222439,300.6289,286.82568,0.309692384,101644.6703,0.0,85.0,80.0,74.0,64.0,71.0,68.0,85.0,68,68.0,78.0,76.0,74.0,101.0,89.0
18-may-22,3,0,94,3.844222439,300.82532,286.82568,0.00378418,101691.1501,0.0,68.0,85.0,80.0,74.0,64.0,71.0,68.0,68,78.0,76.0,74.0,101.0,89.0,67.0
19-may-22,4,0,88,2.641543231,303.42004,286.69257,0.000976563,101816.1101,0.0,68.0,68.0,85.0,80.0,74.0,64.0,71.0,78,76.0,74.0,101.0,89.0,67.0,59.0
20-may-22,5,0,80,3.262466344,303.56494,286.69257,0.004760742,101821.3203,0.0,78.0,68.0,68.0,85.0,80.0,74.0,64.0,76,74.0,101.0,89.0,67.0,59.0,69.0
21-may-22,6,0,71,4.376607867,303.56494,286.69257,0.004760742,101916.1901,0.0,76.0,78.0,68.0,68.0,85.0,80.0,74.0,74,101.0,89.0,67.0,59.0,69.0,74.0
22-may-22,7,0,61,4.376607867,305.02637,287.28046,0.00402832,101930.7572,0.0,74.0,76.0,78.0,68.0,68.0,85.0,80.0,101,89.0,67.0,59.0,69.0,74.0,62.0
23-may-22,1,0,50,4.376607867,305.02637,288.48584,0.029418945,101680.4948,0.0,101.0,74.0,76.0,78.0,68.0,68.0,85.0,89,67.0,59.0,69.0,74.0,62.0,70.0
24-may-22,2,0,40,3.270496679,305.02637,285.01898,0.05065918,101373.8307,0.0,89.0,101.0,74.0,76.0,78.0,68.0,68.0,67,59.0,69.0,74.0,62.0,70.0,71.0
25-may-22,3,0,30,3.751415376,302.40356,282.52216,0.21887207,101279.2064,0.0,67.0,89.0,101.0,74.0,76.0,78.0,68.0,59,69.0,74.0,62.0,70.0,71.0,64.0
26-may-22,4,0,21,4.928124391,292.61328,282.24564,0.210083007,101682.2819,0.0,59.0,67.0,89.0,101.0,74.0,76.0,78.0,69,74.0,62.0,70.0,71.0,64.0,57.0
27-may-22,5,0,13,5.17312823,291.04858,282.24564,0.190551757,102159.5344,0.0,69.0,59.0,67.0,89.0,101.0,74.0,76.0,74,62.0,70.0,71.0,64.0,57.0,66.0
28-may-22,6,0,6,5.17312823,293.94153,282.24564,0.022338867,102441.2288,0.0,74.0,69.0,59.0,67.0,89.0,101.0,74.0,62,70.0,71.0,64.0,57.0,66.0,73.0
29-may-22,7,0,2,5.17312823,296.95288,282.78845,0.001953125,102232.7778,0.0,62.0,74.0,69.0,59.0,67.0,89.0,101.0,70,71.0,64.0,57.0,66.0,73.0,78.0
30-may-22,1,0,0,4.911150718,297.09595,282.97577,0.000244141,101647.2396,0.0,70.0,62.0,74.0,69.0,59.0,67.0,89.0,71,64.0,57.0,66.0,73.0,78.0,82.0
31-may-22,2,0,0,3.871770623,297.09595,282.97577,0.090942384,101150.9967,0.0,71.0,70.0,62.0,74.0,69.0,59.0,67.0,64,57.0,66.0,73.0,78.0,82.0,88.0
01-jun-22,3,0,3,3.6285861,298.75598,282.97577,0.099243165,101035.3531,0.0,64.0,71.0,70.0,62.0,74.0,69.0,59.0,57,66.0,73.0,78.0,82.0,88.0,68.0
02-jun-22,4,0,7,2.761464601,303.7522,283.02576,0.099487306,101140.2049,0.0,57.0,64.0,71.0,70.0,62.0,74.0,69.0,66,73.0,78.0,82.0,88.0,68.0,60.0
03-jun-22,5,0,14,2.761464601,303.7522,283.02576,0.042114257,101250.7369,0.0,66.0,57.0,64.0,71.0,70.0,62.0,74.0,73,78.0,82.0,88.0,68.0,60.0,60.0
04-jun-22,6,0,22,2.761464601,303.7522,286.41077,0.119506835,101235.4105,0.0,73.0,66.0,57.0,64.0,71.0,70.0,62.0,78,82.0,88.0,68.0,60.0,60.0,72.0
05-jun-22,7,0,31,2.378425212,301.95557,286.93518,0.131835936,101327.7687,0.0,78.0,73.0,66.0,57.0,64.0,71.0,70.0,82,88.0,68.0,60.0,60.0,72.0,78.0
06-jun-22,1,0,42,2.850592111,301.8103,286.19983,0.100219726,101589.0613,0.0,82.0,78.0,73.0,66.0,57.0,64.0,71.0,88,68.0,60.0,60.0,72.0,78.0,73.0
07-jun-22,2,0,52,2.850592111,298.93164,284.95,0.039550781,101813.5267,0.0,88.0,82.0,78.0,73.0,66.0,57.0,64.0,68,60.0,60.0,72.0,78.0,73.0,83.0
08-jun-22,3,0,63,2.850592111,298.93164,284.95,0.028320313,101948.7544,0.0,68.0,88.0,82.0,78.0,73.0,66.0,57.0,60,60.0,72.0,78.0,73.0,83.0,87.0
09-jun-22,4,0,73,3.215822715,298.93164,284.95,0.053222656,101855.2033,0.0,60.0,68.0,88.0,82.0,78.0,73.0,66.0,60,72.0,78.0,73.0,83.0,87.0,59.0
10-jun-22,5,0,81,3.780380448,297.35107,286.21332,0.029052734,101951.9619,0.0,60.0,60.0,68.0,88.0,82.0,78.0,73.0,72,78.0,73.0,83.0,87.0,59.0,71.0
11-jun-22,6,0,89,3.780380448,301.0005,283.4712,0.027709961,102017.1563,0.0,72.0,60.0,60.0,68.0,88.0,82.0,78.0,78,73.0,83.0,87.0,59.0,71.0,64.0
12-jun-22,7,0,95,3.780380448,302.03857,283.4712,0.001953125,102164.4322,0.0,78.0,72.0,60.0,60.0,68.0,88.0,82.0,73,83.0,87.0,59.0,71.0,64.0,74.0
13-jun-22,1,0,98,3.405522633,303.271,283.4712,0.020751953,102105.1129,0.0,73.0,78.0,72.0,60.0,60.0,68.0,88.0,83,87.0,59.0,71.0,64.0,74.0,95.0
14-jun-22,2,0,100,2.885330156,303.271,287.72986,0.021484375,102036.2267,0.0,83.0,73.0,78.0,72.0,60.0,60.0,68.0,87,59.0,71.0,64.0,74.0,95.0,91.0
15-jun-22,3,0,99,2.885330156,306.69788,288.97845,0.028564453,101780.8343,0.0,87.0,83.0,73.0,78.0,72.0,60.0,60.0,59,71.0,64.0,74.0,95.0,91.0,87.0
16-jun-22,4,0,96,2.885330156,306.74683,288.97845,0.008911133,101662.3906,0.0,59.0,87.0,83.0,73.0,78.0,72.0,60.0,71,64.0,74.0,95.0,91.0,87.0,89.0
17-jun-22,5,0,91,2.500191069,308.64014,290.74365,0.013671875,101632.9402,0.0,71.0,59.0,87.0,83.0,73.0,78.0,72.0,64,74.0,95.0,91.0,87.0,89.0,60.0
18-jun-22,6,0,84,2.116233451,310.354,290.74365,0.022216797,101798.1372,0.0,64.0,71.0,59.0,87.0,83.0,73.0,78.0,74,95.0,91.0,87.0,89.0,60.0,68.0
19-jun-22,7,0,76,3.319860185,310.50366,291.41443,0.022338867,101652.7058,0.0,74.0,64.0,71.0,59.0,87.0,83.0,73.0,95,91.0,87.0,89.0,60.0,68.0,61.0
20-jun-22,1,0,66,4.841800586,310.50366,291.52222,0.032592773,101302.9757,0.0,95.0,74.0,64.0,71.0,59.0,87.0,83.0,91,87.0,89.0,60.0,68.0,61.0,72.0
21-jun-22,2,0,56,4.841800586,310.50366,289.0959,0.101074218,101028.7396,0.0,91.0,95.0,74.0,64.0,71.0,59.0,87.0,87,89.0,60.0,68.0,61.0,72.0,85.0
22-jun-22,3,0,45,4.841800586,304.95142,288.08185,0.557617188,100956.3905,0.0,87.0,91.0,95.0,74.0,64.0,71.0,59.0,89,60.0,68.0,61.0,72.0,85.0,78.0
23-jun-22,4,0,35,2.514603991,301.45605,288.08185,1.257202159,101060.0172,0.0,89.0,87.0,91.0,95.0,74.0,64.0,71.0,60,68.0,61.0,72.0,85.0,78.0,52.0
24-jun-22,5,0,25,2.554867005,301.45605,286.6507,1.231445322,101113.9488,0.0,60.0,89.0,87.0,91.0,95.0,74.0,64.0,68,61.0,72.0,85.0,78.0,52.0,51.0
25-jun-22,6,0,17,2.554867005,298.3501,286.31354,0.811157235,101231.6374,0.0,68.0,60.0,89.0,87.0,91.0,95.0,74.0,61,72.0,85.0,78.0,52.0,51.0,56.0
26-jun-22,7,0,10,2.579636245,298.3501,285.41113,0.219909666,101302.3317,0.0,61.0,68.0,60.0,89.0,87.0,91.0,95.0,72,85.0,78.0,52.0,51.0,56.0,56.0
27-jun-22,1,0,4,4.144438277,298.3501,284.0498,0.215942382,101378.2422,0.0,72.0,61.0,68.0,60.0,89.0,87.0,91.0,85,78.0,52.0,51.0,56.0,56.0,61.0
28-jun-22,2,0,1,4.673109725,293.5415,284.0498,0.200927734,101599.2369,0.0,85.0,72.0,61.0,68.0,60.0,89.0,87.0,78,52.0,51.0,56.0,56.0,61.0,76.0
29-jun-22,3,0,0,4.673109725,297.8462,283.02356,0.076843262,101821.7724,0.0,78.0,85.0,72.0,61.0,68.0,60.0,89.0,52,51.0,56.0,56.0,61.0,76.0,77.0
30-jun-22,4,0,1,4.673109725,297.8462,283.02356,0.106445313,101859.6324,0.0,52.0,78.0,85.0,72.0,61.0,68.0,60.0,51,56.0,56.0,61.0,76.0,77.0,50.0
01-jul-22,5,0,5,3.850957425,297.8462,283.02356,0.571411133,101759.3415,0.0,51.0,52.0,78.0,85.0,72.0,61.0,68.0,56,56.0,61.0,76.0,77.0,50.0,61.0
02-jul-22,6,0,10,3.850957425,297.0221,280.08453,0.571411133,101763.8285,0.0,56.0,51.0,52.0,78.0,85.0,72.0,61.0,56,61.0,76.0,77.0,50.0,61.0,86.0
03-jul-22,7,0,17,3.850957425,304.66565,280.08453,0.486328125,101849.8738,0.0,56.0,56.0,51.0,52.0,78.0,85.0,72.0,61,76.0,77.0,50.0,61.0,86.0,57.0
04-jul-22,1,0,26,3.418241755,304.66565,280.08453,0.001831055,101925.0717,0.0,61.0,56.0,56.0,51.0,52.0,78.0,85.0,76,77.0,50.0,61.0,86.0,57.0,58.0
05-jul-22,2,0,36,3.702031539,304.66565,284.33105,0.002441406,101975.0213,0.0,76.0,61.0,56.0,56.0,51.0,52.0,78.0,77,50.0,61.0,86.0,57.0,58.0,68.0
06-jul-22,3,0,46,3.880893392,297.94165,286.27002,0.003173828,102092.4485,0.0,77.0,76.0,61.0,56.0,56.0,51.0,52.0,50,61.0,86.0,57.0,58.0,68.0,76.0
07-jul-22,4,0,57,3.880893392,297.77368,286.27002,0.168823243,102243.8833,0.0,50.0,77.0,76.0,61.0,56.0,56.0,51.0,61,86.0,57.0,58.0,68.0,76.0,59.0
08-jul-22,5,0,67,5.148797355,297.77368,287.30682,0.168457032,102441.1162,0.0,61.0,50.0,77.0,76.0,61.0,56.0,56.0,86,57.0,58.0,68.0,76.0,59.0,63.0
09-jul-22,6,0,77,5.148797355,297.5968,286.56195,0.167968751,102589.8279,0.0,86.0,61.0,50.0,77.0,76.0,61.0,56.0,57,58.0,68.0,76.0,59.0,63.0,68.0
10-jul-22,7,0,85,5.148797355,302.38806,285.99023,0.000488281,102558.171,0.0,57.0,86.0,61.0,50.0,77.0,76.0,61.0,58,68.0,76.0,59.0,63.0,68.0,64.0
11-jul-22,1,0,92,4.470139514,304.4994,285.99023,0.000244141,102261.4294,0.0,58.0,57.0,86.0,61.0,50.0,77.0,76.0,68,76.0,59.0,63.0,68.0,64.0,75.0
12-jul-22,2,0,97,3.255701151,306.97192,285.99023,0.0,101903.144,0.0,68.0,58.0,57.0,86.0,61.0,50.0,77.0,76,59.0,63.0,68.0,64.0,75.0,62.0
13-jul-22,3,0,99,2.618807286,306.97192,286.83337,0.0,101763.5458,0.0,76.0,68.0,58.0,57.0,86.0,61.0,50.0,59,63.0,68.0,64.0,75.0,62.0,84.0
14-jul-22,4,0,100,2.18120013,307.79944,287.08887,0.0,101823.6183,0.0,59.0,76.0,68.0,58.0,57.0,86.0,61.0,63,68.0,64.0,75.0,62.0,84.0,53.0
15-jul-22,5,0,98,2.335215398,307.79944,287.89935,0.0,101959.5113,0.0,63.0,59.0,76.0,68.0,58.0,57.0,86.0,68,64.0,75.0,62.0,84.0,53.0,65.0
16-jul-22,6,0,94,2.649521391,307.79944,287.89935,0.0,101913.8162,0.0,68.0,63.0,59.0,76.0,68.0,58.0,57.0,64,75.0,62.0,84.0,53.0,65.0,66.0
17-jul-22,7,0,88,2.649521391,310.50598,287.89935,0.0,101787.9568,0.0,64.0,68.0,63.0,59.0,76.0,68.0,58.0,75,62.0,84.0,53.0,65.0,66.0,52.0
18-jul-22,1,0,81,2.649521391,311.04114,289.32922,0.0,101695.2885,0.0,75.0,64.0,68.0,63.0,59.0,76.0,68.0,62,84.0,53.0,65.0,66.0,52.0,66.0
19-jul-22,2,0,72,3.90137185,311.04114,289.32922,0.00012207,101603.1263,0.0,62.0,75.0,64.0,68.0,63.0,59.0,76.0,84,53.0,65.0,66.0,52.0,66.0,64.0
20-jul-22,3,0,62,3.90137185,311.04114,292.03906,0.004272461,101571.2885,0.0,84.0,62.0,75.0,64.0,68.0,63.0,59.0,53,65.0,66.0,52.0,66.0,64.0,70.0
21-jul-22,4,0,51,3.947447879,310.50378,290.0936,0.005249023,101732.9884,0.0,53.0,84.0,62.0,75.0,64.0,68.0,63.0,65,66.0,52.0,66.0,64.0,70.0,46.0
22-jul-22,5,0,40,3.947447879,308.35986,289.40594,0.005126953,101864.9941,0.0,65.0,53.0,84.0,62.0,75.0,64.0,68.0,66,52.0,66.0,64.0,70.0,46.0,59.0
23-jul-22,6,0,30,3.947447879,306.9375,289.40594,0.002807617,102013.9811,0.0,66.0,65.0,53.0,84.0,62.0,75.0,64.0,52,66.0,64.0,70.0,46.0,59.0,51.0
24-jul-22,7,0,21,3.913599306,306.9375,287.84503,0.001831055,101966.6017,0.0,52.0,66.0,65.0,53.0,84.0,62.0,75.0,66,64.0,70.0,46.0,59.0,51.0,50.0
25-jul-22,1,1,13,3.913599306,310.156,287.84503,0.002441406,101879.3154,0.0,66.0,52.0,66.0,65.0,53.0,84.0,62.0,64,70.0,46.0,59.0,51.0,50.0,39.0
26-jul-22,2,0,7,4.452836315,310.156,287.84503,0.003540039,101910.8231,1.0,64.0,66.0,52.0,66.0,65.0,53.0,84.0,70,46.0,59.0,51.0,50.0,39.0,69.0
27-jul-22,3,0,2,4.452836315,310.156,288.2763,0.004272461,101912.7605,0.0,70.0,64.0,66.0,52.0,66.0,65.0,53.0,46,59.0,51.0,50.0,39.0,69.0,55.0
28-jul-22,4,0,0,4.452836315,298.73474,285.79736,0.003662109,101922.9184,0.0,46.0,70.0,64.0,66.0,52.0,66.0,65.0,59,51.0,50.0,39.0,69.0,55.0,59.0
29-jul-22,5,0,0,4.281831275,301.16138,285.79736,0.002075195,101727.3672,0.0,59.0,46.0,70.0,64.0,66.0,52.0,66.0,51,50.0,39.0,69.0,55.0,59.0,52.0
30-jul-22,6,0,3,3.738217067,301.16138,285.79736,0.008422852,101664.8863,0.0,51.0,59.0,46.0,70.0,64.0,66.0,52.0,50,39.0,69.0,55.0,59.0,52.0,52.0
31-jul-22,7,0,7,3.738217067,301.16138,286.15442,0.009521484,101810.5321,0.0,50.0,51.0,59.0,46.0,70.0,64.0,66.0,39,69.0,55.0,59.0,52.0,52.0,51.0
01-ago-22,1,0,13,3.738217067,302.15625,288.0003,0.008178711,101997.6988,0.0,39.0,50.0,51.0,59.0,46.0,70.0,64.0,69,55.0,59.0,52.0,52.0,51.0,63.0
02-ago-22,2,0,21,3.672253306,302.15625,289.2841,0.001342773,102018.5869,0.0,69.0,39.0,50.0,51.0,59.0,46.0,70.0,55,59.0,52.0,52.0,51.0,63.0,60.0
03-ago-22,3,0,31,3.429906737,308.047,288.2614,0.001831055,101844.1251,0.0,55.0,69.0,39.0,50.0,51.0,59.0,46.0,59,52.0,52.0,51.0,63.0,60.0,55.0
04-ago-22,4,0,41,3.302837827,308.047,288.2614,0.003173828,101625.2256,0.0,59.0,55.0,69.0,39.0,50.0,51.0,59.0,52,52.0,51.0,63.0,60.0,55.0,51.0
05-ago-22,5,0,51,2.157496141,308.047,288.2614,0.003173828,101479.6161,0.0,52.0,59.0,55.0,69.0,39.0,50.0,51.0,52,51.0,63.0,60.0,55.0,51.0,51.0
06-ago-22,6,0,62,3.822853226,307.58875,291.25336,0.00402832,101585.6491,0.0,52.0,52.0,59.0,55.0,69.0,39.0,50.0,51,63.0,60.0,55.0,51.0,51.0,54.0
07-ago-22,7,0,72,3.822853226,306.7202,289.5301,0.002685547,101744.4849,0.0,51.0,52.0,52.0,59.0,55.0,69.0,39.0,63,60.0,55.0,51.0,51.0,54.0,56.0
08-ago-22,1,0,81,3.822853226,304.75195,289.5301,0.002441406,101807.8262,0.0,63.0,51.0,52.0,52.0,59.0,55.0,69.0,60,55.0,51.0,51.0,54.0,56.0,49.0
09-ago-22,2,0,89,2.650416935,305.56604,289.5301,0.000488281,101736.4226,0.0,60.0,63.0,51.0,52.0,52.0,59.0,55.0,55,51.0,51.0,54.0,56.0,49.0,50.0
10-ago-22,3,0,94,2.407329939,306.64624,290.0345,0.016479492,101711.586,0.0,55.0,60.0,63.0,51.0,52.0,52.0,59.0,51,51.0,54.0,56.0,49.0,50.0,48.0
11-ago-22,4,0,98,2.136893981,307.40405,290.11646,0.016845703,101688.7711,0.0,51.0,55.0,60.0,63.0,51.0,52.0,52.0,51,54.0,56.0,49.0,50.0,48.0,53.0
12-ago-22,5,0,100,2.539158502,308.99048,291.93823,0.01953125,101590.3743,0.0,51.0,51.0,55.0,60.0,63.0,51.0,52.0,54,56.0,49.0,50.0,48.0,53.0,34.0
13-ago-22,6,0,99,2.539158502,310.02417,292.34607,0.005615234,101433.2911,0.0,54.0,51.0,51.0,55.0,60.0,63.0,51.0,56,49.0,50.0,48.0,53.0,34.0,46.0
