Date,Day_of_week,Holiday,Moon_Phase,Average_Temp,Max_temp,Average_wind,Max_wind,Average_mslp,Total_precipitation,Holiday_prev,ED_1,ED_2,ED_3,ED_4,ED_5,ED_6,ED_7,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7
01/02/2020,6,0,45,286.09,289.31,3.56,4.57,102553.93,0.00036,0.0,51.0,46.0,47.0,43.0,58.0,55.0,63.0,50,54.0,45.0,50.0,36.0,42.0,41.0
02/02/2020,7,0,56,284.26,287.01,1.15,1.58,103107.12,0.00013,0.0,50.0,51.0,46.0,47.0,43.0,58.0,55.0,54,45.0,50.0,36.0,42.0,41.0,41.0
03/02/2020,1,0,66,283.1,290.02,1.5,2.17,103148.45,1e-05,0.0,54.0,50.0,51.0,46.0,47.0,43.0,58.0,45,50.0,36.0,42.0,41.0,41.0,45.0
04/02/2020,2,0,76,283.6,291.53,1.49,3.89,102922.65,0.0,0.0,45.0,54.0,50.0,51.0,46.0,47.0,43.0,50,36.0,42.0,41.0,41.0,45.0,72.0
05/02/2020,3,0,84,281.58,287.9,2.56,3.28,102801.6,0.0,0.0,50.0,45.0,54.0,50.0,51.0,46.0,47.0,36,42.0,41.0,41.0,45.0,72.0,42.0
06/02/2020,4,0,91,280.86,286.37,1.58,2.28,102511.71,0.0,0.0,36.0,50.0,45.0,54.0,50.0,51.0,46.0,42,41.0,41.0,45.0,72.0,42.0,48.0
07/02/2020,5,0,96,280.66,286.07,1.3,2.04,102419.55,0.0,0.0,42.0,36.0,50.0,45.0,54.0,50.0,51.0,41,41.0,45.0,72.0,42.0,48.0,46.0
08/02/2020,6,0,99,280.75,284.95,1.59,2.89,102560.9,0.00047,0.0,41.0,42.0,36.0,50.0,45.0,54.0,50.0,41,45.0,72.0,42.0,48.0,46.0,35.0
09/02/2020,7,0,100,280.94,284.28,1.55,2.74,103108.72,7e-05,0.0,41.0,41.0,42.0,36.0,50.0,45.0,54.0,45,72.0,42.0,48.0,46.0,35.0,44.0
10/02/2020,1,0,98,283.14,289.54,1.66,2.35,103204.53,2e-05,0.0,45.0,41.0,41.0,42.0,36.0,50.0,45.0,72,42.0,48.0,46.0,35.0,44.0,38.0
11/02/2020,2,0,95,282.91,286.77,1.04,1.85,102760.56,2e-05,0.0,72.0,45.0,41.0,41.0,42.0,36.0,50.0,42,48.0,46.0,35.0,44.0,38.0,66.0
12/02/2020,3,0,89,283.67,286.25,1.14,1.7,102403.17,3e-05,0.0,42.0,72.0,45.0,41.0,41.0,42.0,36.0,48,46.0,35.0,44.0,38.0,66.0,44.0
13/02/2020,4,0,81,283.93,287.41,1.99,3.11,102419.19,0.00014,0.0,48.0,42.0,72.0,45.0,41.0,41.0,42.0,46,35.0,44.0,38.0,66.0,44.0,34.0
14/02/2020,5,0,73,281.92,288.04,0.96,1.81,102665.55,5e-05,0.0,46.0,48.0,42.0,72.0,45.0,41.0,41.0,35,44.0,38.0,66.0,44.0,34.0,45.0
15/02/2020,6,0,63,281.12,289.06,1.31,2.36,102667.81,2e-05,0.0,35.0,46.0,48.0,42.0,72.0,45.0,41.0,44,38.0,66.0,44.0,34.0,45.0,43.0
16/02/2020,7,0,52,282.77,290.98,2.14,3.56,102696.41,0.0,0.0,44.0,35.0,46.0,48.0,42.0,72.0,45.0,38,66.0,44.0,34.0,45.0,43.0,43.0
17/02/2020,1,0,42,283.16,287.61,2.35,2.92,102812.65,5e-05,0.0,38.0,44.0,35.0,46.0,48.0,42.0,72.0,66,44.0,34.0,45.0,43.0,43.0,53.0
18/02/2020,2,0,31,282.03,286.65,2.48,3.84,103093.92,0.00012,0.0,66.0,38.0,44.0,35.0,46.0,48.0,42.0,44,34.0,45.0,43.0,43.0,53.0,50.0
19/02/2020,3,0,22,281.95,288.74,1.89,3.32,103087.7,0.0,0.0,44.0,66.0,38.0,44.0,35.0,46.0,48.0,34,45.0,43.0,43.0,53.0,50.0,57.0
20/02/2020,4,0,14,281.04,290.38,1.42,2.26,102518.22,0.0,0.0,34.0,44.0,66.0,38.0,44.0,35.0,46.0,45,43.0,43.0,53.0,50.0,57.0,53.0
21/02/2020,5,0,7,283.25,293.01,1.69,2.92,102851.19,0.0,0.0,45.0,34.0,44.0,66.0,38.0,44.0,35.0,43,43.0,53.0,50.0,57.0,53.0,46.0
22/02/2020,6,0,3,283.52,294.48,1.29,2.23,103130.32,0.0,0.0,43.0,45.0,34.0,44.0,66.0,38.0,44.0,43,53.0,50.0,57.0,53.0,46.0,47.0
23/02/2020,7,0,0,284.37,294.35,1.29,2.53,103221.87,0.0,0.0,43.0,43.0,45.0,34.0,44.0,66.0,38.0,53,50.0,57.0,53.0,46.0,47.0,38.0
24/02/2020,1,0,0,283.78,293.63,1.63,2.57,102651.73,0.0,0.0,53.0,43.0,43.0,45.0,34.0,44.0,66.0,50,57.0,53.0,46.0,47.0,38.0,41.0
25/02/2020,2,0,2,283.66,290.44,2.55,4.86,102031.07,0.0,0.0,50.0,53.0,43.0,43.0,45.0,34.0,44.0,57,53.0,46.0,47.0,38.0,41.0,51.0
26/02/2020,3,0,6,282.63,288.79,2.43,3.14,102125.47,0.0,0.0,57.0,50.0,53.0,43.0,43.0,45.0,34.0,53,46.0,47.0,38.0,41.0,51.0,45.0
27/02/2020,4,0,13,283.65,291.91,2.78,4.79,102240.34,0.0,0.0,53.0,57.0,50.0,53.0,43.0,43.0,45.0,46,47.0,38.0,41.0,51.0,45.0,41.0
28/02/2020,5,0,21,284.45,291.87,1.5,2.79,102032.02,0.0,0.0,46.0,53.0,57.0,50.0,53.0,43.0,43.0,47,38.0,41.0,51.0,45.0,41.0,40.0
29/02/2020,6,0,30,283.6,286.18,5.61,7.4,101450.95,0.00115,0.0,47.0,46.0,53.0,57.0,50.0,53.0,43.0,38,41.0,51.0,45.0,41.0,40.0,57.0
01/03/2020,7,0,40,283.75,286.35,6.14,7.91,101383.57,0.00694,0.0,38.0,47.0,46.0,53.0,57.0,50.0,53.0,41,51.0,45.0,41.0,40.0,57.0,51.0
02/03/2020,1,0,50,283.43,285.22,7.57,9.83,100999.56,0.00383,0.0,41.0,38.0,47.0,46.0,53.0,57.0,50.0,51,45.0,41.0,40.0,57.0,51.0,41.0
03/03/2020,2,0,61,282.66,288.07,5.71,8.59,101850.65,0.00013,0.0,51.0,41.0,38.0,47.0,46.0,53.0,57.0,45,41.0,40.0,57.0,51.0,41.0,47.0
04/03/2020,3,0,71,286.53,290.1,3.99,4.65,102002.41,4e-05,0.0,45.0,51.0,41.0,38.0,47.0,46.0,53.0,41,40.0,57.0,51.0,41.0,47.0,40.0
05/03/2020,4,0,80,284.82,288.34,5.39,7.67,101421.55,0.00083,0.0,41.0,45.0,51.0,41.0,38.0,47.0,46.0,40,57.0,51.0,41.0,47.0,40.0,46.0
06/03/2020,5,0,88,281.64,285.21,4.98,7.53,101927.98,0.00018,0.0,40.0,41.0,45.0,51.0,41.0,38.0,47.0,57,51.0,41.0,47.0,40.0,46.0,46.0
07/03/2020,6,0,94,281.76,288.85,2.59,4.63,102567.93,0.0,0.0,57.0,40.0,41.0,45.0,51.0,41.0,38.0,51,41.0,47.0,40.0,46.0,46.0,32.0
08/03/2020,7,0,98,282.0,289.13,1.86,3.89,102533.09,0.0,0.0,51.0,57.0,40.0,41.0,45.0,51.0,41.0,41,47.0,40.0,46.0,46.0,32.0,30.0
09/03/2020,1,0,100,283.98,290.74,2.46,3.54,102551.03,0.0,0.0,41.0,51.0,57.0,40.0,41.0,45.0,51.0,47,40.0,46.0,46.0,32.0,30.0,29.0
10/03/2020,2,0,100,286.19,295.02,1.41,2.56,102587.0,0.0,0.0,47.0,41.0,51.0,57.0,40.0,41.0,45.0,40,46.0,46.0,32.0,30.0,29.0,23.0
11/03/2020,3,0,97,289.35,298.45,1.32,2.16,102301.55,0.0,0.0,40.0,47.0,41.0,51.0,57.0,40.0,41.0,46,46.0,32.0,30.0,29.0,23.0,28.0
12/03/2020,4,0,92,289.89,298.8,1.68,2.84,101809.37,0.0,0.0,46.0,40.0,47.0,41.0,51.0,57.0,40.0,46,32.0,30.0,29.0,23.0,28.0,30.0
13/03/2020,5,0,86,289.22,295.94,1.62,3.21,101594.61,0.0,0.0,46.0,46.0,40.0,47.0,41.0,51.0,57.0,32,30.0,29.0,23.0,28.0,30.0,35.0
14/03/2020,6,0,77,288.55,295.63,1.44,2.46,101794.01,1e-05,0.0,32.0,46.0,46.0,40.0,47.0,41.0,51.0,30,29.0,23.0,28.0,30.0,35.0,32.0
15/03/2020,7,0,68,286.59,293.42,3.09,5.29,101353.53,0.00708,0.0,30.0,32.0,46.0,46.0,40.0,47.0,41.0,29,23.0,28.0,30.0,35.0,32.0,31.0
16/03/2020,1,0,58,279.84,283.55,3.13,4.28,101330.9,0.00565,0.0,29.0,30.0,32.0,46.0,46.0,40.0,47.0,23,28.0,30.0,35.0,32.0,31.0,42.0
17/03/2020,2,0,47,283.11,288.51,3.18,5.63,102305.23,0.00334,0.0,23.0,29.0,30.0,32.0,46.0,46.0,40.0,28,30.0,35.0,32.0,31.0,42.0,29.0
18/03/2020,3,0,37,285.36,290.48,2.57,3.59,102477.68,0.00043,0.0,28.0,23.0,29.0,30.0,32.0,46.0,46.0,30,35.0,32.0,31.0,42.0,29.0,50.0
19/03/2020,4,0,27,285.11,290.07,2.8,4.09,102006.98,2e-05,0.0,30.0,28.0,23.0,29.0,30.0,32.0,46.0,35,32.0,31.0,42.0,29.0,50.0,32.0
20/03/2020,5,0,18,284.3,287.48,3.5,5.04,101607.89,3e-05,0.0,35.0,30.0,28.0,23.0,29.0,30.0,32.0,32,31.0,42.0,29.0,50.0,32.0,17.0
21/03/2020,6,0,11,281.62,282.79,2.7,4.35,101295.68,0.00456,0.0,32.0,35.0,30.0,28.0,23.0,29.0,30.0,31,42.0,29.0,50.0,32.0,17.0,32.0
22/03/2020,7,0,5,281.78,285.06,1.93,3.26,101215.42,0.00448,0.0,31.0,32.0,35.0,30.0,28.0,23.0,29.0,42,29.0,50.0,32.0,17.0,32.0,29.0
23/03/2020,1,0,1,283.48,287.8,2.74,4.43,101482.03,0.00182,0.0,42.0,31.0,32.0,35.0,30.0,28.0,23.0,29,50.0,32.0,17.0,32.0,29.0,24.0
24/03/2020,2,0,0,284.72,288.86,3.0,4.83,101561.65,0.0012,0.0,29.0,42.0,31.0,32.0,35.0,30.0,28.0,50,32.0,17.0,32.0,29.0,24.0,28.0
25/03/2020,3,0,1,284.09,289.96,2.28,3.51,101475.49,0.00031,0.0,50.0,29.0,42.0,31.0,32.0,35.0,30.0,32,17.0,32.0,29.0,24.0,28.0,19.0
26/03/2020,4,0,4,283.03,288.52,2.98,5.06,100968.69,0.0002,0.0,32.0,50.0,29.0,42.0,31.0,32.0,35.0,17,32.0,29.0,24.0,28.0,19.0,31.0
27/03/2020,5,0,9,279.78,284.18,3.48,4.78,101335.92,0.00396,0.0,17.0,32.0,50.0,29.0,42.0,31.0,32.0,32,29.0,24.0,28.0,19.0,31.0,33.0
28/03/2020,6,0,16,281.62,288.66,1.2,2.06,101815.23,0.0,0.0,32.0,17.0,32.0,50.0,29.0,42.0,31.0,29,24.0,28.0,19.0,31.0,33.0,43.0
29/03/2020,7,0,25,284.64,292.62,1.64,2.67,101665.04,0.00047,0.0,29.0,32.0,17.0,32.0,50.0,29.0,42.0,24,28.0,19.0,31.0,33.0,43.0,23.0
30/03/2020,1,0,34,278.97,283.42,4.86,6.06,101435.75,0.01096,0.0,24.0,29.0,32.0,17.0,32.0,50.0,29.0,28,19.0,31.0,33.0,43.0,23.0,34.0
31/03/2020,2,0,45,280.11,285.48,4.26,6.3,100846.09,0.02397,0.0,28.0,24.0,29.0,32.0,17.0,32.0,50.0,19,31.0,33.0,43.0,23.0,34.0,22.0
01/04/2020,3,0,55,282.97,287.08,1.83,3.03,101147.46,0.00344,0.0,19.0,28.0,24.0,29.0,32.0,17.0,32.0,31,33.0,43.0,23.0,34.0,22.0,24.0
02/04/2020,4,0,66,282.21,287.4,2.03,3.81,101237.9,0.0023,0.0,31.0,19.0,28.0,24.0,29.0,32.0,17.0,33,43.0,23.0,34.0,22.0,24.0,24.0
03/04/2020,5,0,75,283.91,290.39,1.57,2.77,101625.86,0.0,0.0,33.0,31.0,19.0,28.0,24.0,29.0,32.0,43,23.0,34.0,22.0,24.0,24.0,19.0
04/04/2020,6,0,84,284.76,291.51,4.0,5.73,101564.57,9e-05,0.0,43.0,33.0,31.0,19.0,28.0,24.0,29.0,23,34.0,22.0,24.0,24.0,19.0,21.0
05/04/2020,7,0,91,287.5,292.72,2.87,4.07,101669.0,0.0022,0.0,23.0,43.0,33.0,31.0,19.0,28.0,24.0,34,22.0,24.0,24.0,19.0,21.0,26.0
06/04/2020,1,0,96,287.95,291.45,2.19,3.84,101992.86,0.01389,0.0,34.0,23.0,43.0,33.0,31.0,19.0,28.0,22,24.0,24.0,19.0,21.0,26.0,22.0
07/04/2020,2,0,99,287.92,292.05,1.47,2.28,102293.26,0.0052,0.0,22.0,34.0,23.0,43.0,33.0,31.0,19.0,24,24.0,19.0,21.0,26.0,22.0,17.0
08/04/2020,3,0,100,288.71,294.61,1.48,2.52,102184.9,0.0001,0.0,24.0,22.0,34.0,23.0,43.0,33.0,31.0,24,19.0,21.0,26.0,22.0,17.0,20.0
09/04/2020,4,1,99,286.16,287.58,2.16,2.77,102012.42,0.01024,0.0,24.0,24.0,22.0,34.0,23.0,43.0,33.0,19,21.0,26.0,22.0,17.0,20.0,19.0
10/04/2020,5,1,95,285.58,287.72,1.91,2.9,102092.58,0.00325,1.0,19.0,24.0,24.0,22.0,34.0,23.0,43.0,21,26.0,22.0,17.0,20.0,19.0,22.0
11/04/2020,6,0,89,287.37,291.35,1.94,3.02,102001.06,0.00099,1.0,21.0,19.0,24.0,24.0,22.0,34.0,23.0,26,22.0,17.0,20.0,19.0,22.0,29.0
12/04/2020,7,0,82,287.9,293.18,2.39,3.08,101529.94,0.00085,0.0,26.0,21.0,19.0,24.0,24.0,22.0,34.0,22,17.0,20.0,19.0,22.0,29.0,12.0
13/04/2020,1,0,73,286.14,290.83,1.36,2.45,100855.45,0.00122,0.0,22.0,26.0,21.0,19.0,24.0,24.0,22.0,17,20.0,19.0,22.0,29.0,12.0,20.0
14/04/2020,2,0,63,286.53,290.97,2.38,3.91,101086.57,0.00642,0.0,17.0,22.0,26.0,21.0,19.0,24.0,24.0,20,19.0,22.0,29.0,12.0,20.0,20.0
15/04/2020,3,0,53,285.87,288.92,3.76,5.23,101339.78,0.00911,0.0,20.0,17.0,22.0,26.0,21.0,19.0,24.0,19,22.0,29.0,12.0,20.0,20.0,16.0
16/04/2020,4,0,42,286.94,291.96,3.68,6.0,101511.45,0.00388,0.0,19.0,20.0,17.0,22.0,26.0,21.0,19.0,22,29.0,12.0,20.0,20.0,16.0,27.0
17/04/2020,5,0,32,287.61,291.31,2.16,4.07,101511.1,0.00152,0.0,22.0,19.0,20.0,17.0,22.0,26.0,21.0,29,12.0,20.0,20.0,16.0,27.0,21.0
18/04/2020,6,0,22,288.18,293.53,1.17,2.19,101354.19,0.0022,0.0,29.0,22.0,19.0,20.0,17.0,22.0,26.0,12,20.0,20.0,16.0,27.0,21.0,28.0
19/04/2020,7,0,14,286.58,290.91,1.87,4.59,100976.53,0.00393,0.0,12.0,29.0,22.0,19.0,20.0,17.0,22.0,20,20.0,16.0,27.0,21.0,28.0,20.0
20/04/2020,1,0,8,285.56,290.27,2.43,4.76,100876.81,0.00175,0.0,20.0,12.0,29.0,22.0,19.0,20.0,17.0,20,16.0,27.0,21.0,28.0,20.0,11.0
21/04/2020,2,0,3,283.97,287.19,2.66,4.17,100865.27,0.00471,0.0,20.0,20.0,12.0,29.0,22.0,19.0,20.0,16,27.0,21.0,28.0,20.0,11.0,29.0
22/04/2020,3,0,0,287.13,291.79,1.23,2.16,101436.4,4e-05,0.0,16.0,20.0,20.0,12.0,29.0,22.0,19.0,27,21.0,28.0,20.0,11.0,29.0,17.0
23/04/2020,4,0,0,288.21,293.06,1.83,3.02,101717.43,0.0004,0.0,27.0,16.0,20.0,20.0,12.0,29.0,22.0,21,28.0,20.0,11.0,29.0,17.0,22.0
24/04/2020,5,0,2,289.92,295.06,2.25,2.93,101305.32,0.00062,0.0,21.0,27.0,16.0,20.0,20.0,12.0,29.0,28,20.0,11.0,29.0,17.0,22.0,19.0
25/04/2020,6,0,6,289.39,295.02,1.77,3.1,100924.21,0.00215,0.0,28.0,21.0,27.0,16.0,20.0,20.0,12.0,20,11.0,29.0,17.0,22.0,19.0,23.0
26/04/2020,7,0,12,288.11,292.67,2.78,5.07,101113.06,0.00252,0.0,20.0,28.0,21.0,27.0,16.0,20.0,20.0,11,29.0,17.0,22.0,19.0,23.0,33.0
27/04/2020,1,0,20,286.13,289.37,3.85,5.2,101237.69,0.00105,0.0,11.0,20.0,28.0,21.0,27.0,16.0,20.0,29,17.0,22.0,19.0,23.0,33.0,23.0
28/04/2020,2,0,29,285.55,289.85,3.52,4.77,101580.77,0.0006,0.0,29.0,11.0,20.0,28.0,21.0,27.0,16.0,17,22.0,19.0,23.0,33.0,23.0,26.0
29/04/2020,3,0,39,286.56,292.24,4.29,7.49,101824.74,2e-05,0.0,17.0,29.0,11.0,20.0,28.0,21.0,27.0,22,19.0,23.0,33.0,23.0,26.0,31.0
30/04/2020,4,0,50,287.36,291.35,5.03,5.86,101831.46,3e-05,0.0,22.0,17.0,29.0,11.0,20.0,28.0,21.0,19,23.0,33.0,23.0,26.0,31.0,19.0
01/05/2020,5,1,60,289.04,294.89,4.29,5.67,102066.76,2e-05,0.0,19.0,22.0,17.0,29.0,11.0,20.0,28.0,23,33.0,23.0,26.0,31.0,19.0,24.0
02/05/2020,6,1,70,291.83,299.59,2.58,4.91,102046.06,0.0,1.0,23.0,19.0,22.0,17.0,29.0,11.0,20.0,33,23.0,26.0,31.0,19.0,24.0,16.0
03/05/2020,7,0,80,293.9,302.62,1.5,2.24,101682.53,0.0,1.0,33.0,23.0,19.0,22.0,17.0,29.0,11.0,23,26.0,31.0,19.0,24.0,16.0,23.0
04/05/2020,1,0,87,295.21,304.11,3.69,6.78,101217.54,0.00081,0.0,23.0,33.0,23.0,19.0,22.0,17.0,29.0,26,31.0,19.0,24.0,16.0,23.0,19.0
05/05/2020,2,0,94,291.42,297.39,2.56,3.73,101585.22,0.0,0.0,26.0,23.0,33.0,23.0,19.0,22.0,17.0,31,19.0,24.0,16.0,23.0,19.0,23.0
06/05/2020,3,0,98,291.07,299.38,1.07,2.3,101726.07,0.0,0.0,31.0,26.0,23.0,33.0,23.0,19.0,22.0,19,24.0,16.0,23.0,19.0,23.0,16.0
07/05/2020,4,0,100,293.73,300.34,4.21,6.16,101523.28,0.00145,0.0,19.0,31.0,26.0,23.0,33.0,23.0,19.0,24,16.0,23.0,19.0,23.0,16.0,17.0
08/05/2020,5,0,100,294.22,301.85,2.15,3.48,101347.25,0.00162,0.0,24.0,19.0,31.0,26.0,23.0,33.0,23.0,16,23.0,19.0,23.0,16.0,17.0,24.0
09/05/2020,6,0,97,291.76,296.96,3.58,5.32,101001.85,0.00122,0.0,16.0,24.0,19.0,31.0,26.0,23.0,33.0,23,19.0,23.0,16.0,17.0,24.0,23.0
10/05/2020,7,0,93,287.66,291.72,4.6,6.14,100731.93,0.00051,0.0,23.0,16.0,24.0,19.0,31.0,26.0,23.0,19,23.0,16.0,17.0,24.0,23.0,22.0
11/05/2020,1,0,86,287.92,291.53,4.11,5.57,100958.13,0.00165,0.0,19.0,23.0,16.0,24.0,19.0,31.0,26.0,23,16.0,17.0,24.0,23.0,22.0,20.0
12/05/2020,2,0,78,285.14,287.95,1.83,2.76,100936.69,0.01483,0.0,23.0,19.0,23.0,16.0,24.0,19.0,31.0,16,17.0,24.0,23.0,22.0,20.0,29.0
13/05/2020,3,0,69,286.73,290.99,2.53,3.43,100600.61,0.00253,0.0,16.0,23.0,19.0,23.0,16.0,24.0,19.0,17,24.0,23.0,22.0,20.0,29.0,20.0
14/05/2020,4,0,58,285.26,288.68,2.55,3.63,100649.56,0.00331,0.0,17.0,16.0,23.0,19.0,23.0,16.0,24.0,24,23.0,22.0,20.0,29.0,20.0,21.0
15/05/2020,5,1,48,285.99,289.72,1.55,3.12,101284.71,0.00592,0.0,24.0,17.0,16.0,23.0,19.0,23.0,16.0,23,22.0,20.0,29.0,20.0,21.0,17.0
16/05/2020,6,0,37,287.92,292.04,3.25,3.96,101756.38,0.0005,1.0,23.0,24.0,17.0,16.0,23.0,19.0,23.0,22,20.0,29.0,20.0,21.0,17.0,27.0
17/05/2020,7,0,27,289.96,295.89,2.5,3.6,102145.32,0.0,0.0,22.0,23.0,24.0,17.0,16.0,23.0,19.0,20,29.0,20.0,21.0,17.0,27.0,23.0
18/05/2020,1,0,18,292.26,300.54,1.85,2.87,102122.38,0.0,0.0,20.0,22.0,23.0,24.0,17.0,16.0,23.0,29,20.0,21.0,17.0,27.0,23.0,25.0
19/05/2020,2,0,11,294.15,302.2,2.0,2.85,101880.4,0.0,0.0,29.0,20.0,22.0,23.0,24.0,17.0,16.0,20,21.0,17.0,27.0,23.0,25.0,22.0
20/05/2020,3,0,5,295.32,303.98,2.14,2.91,101634.44,0.0,0.0,20.0,29.0,20.0,22.0,23.0,24.0,17.0,21,17.0,27.0,23.0,25.0,22.0,38.0
21/05/2020,4,0,2,295.82,304.56,1.9,2.62,101914.78,0.0,0.0,21.0,20.0,29.0,20.0,22.0,23.0,24.0,17,27.0,23.0,25.0,22.0,38.0,24.0
22/05/2020,5,0,0,297.58,305.51,1.97,3.2,102196.07,0.0,0.0,17.0,21.0,20.0,29.0,20.0,22.0,23.0,27,23.0,25.0,22.0,38.0,24.0,14.0
23/05/2020,6,0,1,298.6,306.27,2.08,5.7,102299.52,0.0,0.0,27.0,17.0,21.0,20.0,29.0,20.0,22.0,23,25.0,22.0,38.0,24.0,14.0,27.0
24/05/2020,7,0,4,297.55,304.62,2.68,5.64,102347.16,0.0,0.0,23.0,27.0,17.0,21.0,20.0,29.0,20.0,25,22.0,38.0,24.0,14.0,27.0,13.0
25/05/2020,1,0,9,295.79,302.31,2.6,3.82,102290.62,0.00441,0.0,25.0,23.0,27.0,17.0,21.0,20.0,29.0,22,38.0,24.0,14.0,27.0,13.0,23.0
26/05/2020,2,0,16,294.33,300.22,2.59,3.19,102392.2,0.00119,0.0,22.0,25.0,23.0,27.0,17.0,21.0,20.0,38,24.0,14.0,27.0,13.0,23.0,37.0
27/05/2020,3,0,24,295.95,302.91,3.44,4.45,102326.23,7e-05,0.0,38.0,22.0,25.0,23.0,27.0,17.0,21.0,24,14.0,27.0,13.0,23.0,37.0,23.0
28/05/2020,4,0,34,295.21,302.2,2.81,3.46,102158.17,0.0,0.0,24.0,38.0,22.0,25.0,23.0,27.0,17.0,14,27.0,13.0,23.0,37.0,23.0,18.0
29/05/2020,5,0,44,296.41,304.16,1.37,3.11,101546.84,3e-05,0.0,14.0,24.0,38.0,22.0,25.0,23.0,27.0,27,13.0,23.0,37.0,23.0,18.0,28.0
30/05/2020,6,0,55,297.87,305.09,1.94,3.26,101194.53,0.0,0.0,27.0,14.0,24.0,38.0,22.0,25.0,23.0,13,23.0,37.0,23.0,18.0,28.0,34.0
31/05/2020,7,0,65,296.53,304.13,2.23,4.69,101125.32,0.00099,0.0,13.0,27.0,14.0,24.0,38.0,22.0,25.0,23,37.0,23.0,18.0,28.0,34.0,23.0
01/06/2020,1,0,75,296.2,302.36,1.16,1.9,101388.84,0.0,0.0,23.0,13.0,27.0,14.0,24.0,38.0,22.0,37,23.0,18.0,28.0,34.0,23.0,25.0
02/06/2020,2,0,83,297.05,303.94,2.22,4.18,101316.84,0.0,0.0,37.0,23.0,13.0,27.0,14.0,24.0,38.0,23,18.0,28.0,34.0,23.0,25.0,24.0
03/06/2020,3,0,91,295.72,301.85,4.18,7.91,100859.9,0.00415,0.0,23.0,37.0,23.0,13.0,27.0,14.0,24.0,18,28.0,34.0,23.0,25.0,24.0,21.0
04/06/2020,4,0,96,291.21,294.63,3.67,5.23,100682.15,0.00812,0.0,18.0,23.0,37.0,23.0,13.0,27.0,14.0,28,34.0,23.0,25.0,24.0,21.0,26.0
05/06/2020,5,0,99,292.66,300.38,1.97,3.36,101189.09,0.0,0.0,28.0,18.0,23.0,37.0,23.0,13.0,27.0,34,23.0,25.0,24.0,21.0,26.0,26.0
06/06/2020,6,0,100,294.66,300.11,4.06,6.48,100883.09,2e-05,0.0,34.0,28.0,18.0,23.0,37.0,23.0,13.0,23,25.0,24.0,21.0,26.0,26.0,16.0
07/06/2020,7,0,99,292.28,298.37,3.24,6.04,100884.67,0.01284,0.0,23.0,34.0,28.0,18.0,23.0,37.0,23.0,25,24.0,21.0,26.0,26.0,16.0,22.0
08/06/2020,1,0,95,289.5,295.73,3.52,4.62,101473.08,0.0,0.0,25.0,23.0,34.0,28.0,18.0,23.0,37.0,24,21.0,26.0,26.0,16.0,22.0,26.0
09/06/2020,2,0,90,290.07,296.57,2.96,4.21,101754.63,0.0,0.0,24.0,25.0,23.0,34.0,28.0,18.0,23.0,21,26.0,26.0,16.0,22.0,26.0,26.0
10/06/2020,3,0,82,291.69,298.23,2.57,3.88,101538.01,0.0,0.0,21.0,24.0,25.0,23.0,34.0,28.0,18.0,26,26.0,16.0,22.0,26.0,26.0,24.0
11/06/2020,4,0,74,292.12,296.85,5.54,8.0,100709.82,0.0003,0.0,26.0,21.0,24.0,25.0,23.0,34.0,28.0,26,16.0,22.0,26.0,26.0,24.0,20.0
12/06/2020,5,0,64,287.94,291.56,5.56,7.03,100781.41,8e-05,0.0,26.0,26.0,21.0,24.0,25.0,23.0,34.0,16,22.0,26.0,26.0,24.0,20.0,27.0
13/06/2020,6,0,53,290.07,296.4,3.35,4.56,101509.89,0.0,0.0,16.0,26.0,26.0,21.0,24.0,25.0,23.0,22,26.0,26.0,24.0,20.0,27.0,27.0
14/06/2020,7,0,43,292.6,299.35,2.33,4.68,101864.63,0.0,0.0,22.0,16.0,26.0,26.0,21.0,24.0,25.0,26,26.0,24.0,20.0,27.0,27.0,33.0
15/06/2020,1,0,32,294.04,300.38,2.34,4.68,101970.08,0.0,0.0,26.0,22.0,16.0,26.0,26.0,21.0,24.0,26,24.0,20.0,27.0,27.0,33.0,22.0
16/06/2020,2,0,23,293.71,298.9,2.99,5.37,101761.59,0.00012,0.0,26.0,26.0,22.0,16.0,26.0,26.0,21.0,24,20.0,27.0,27.0,33.0,22.0,35.0
17/06/2020,3,0,15,293.57,298.98,2.1,4.04,101472.97,0.0,0.0,24.0,26.0,26.0,22.0,16.0,26.0,26.0,20,27.0,27.0,33.0,22.0,35.0,25.0
18/06/2020,4,0,8,295.34,302.17,2.02,3.95,101252.85,0.0,0.0,20.0,24.0,26.0,26.0,22.0,16.0,26.0,27,27.0,33.0,22.0,35.0,25.0,24.0
19/06/2020,5,0,3,296.71,303.64,2.6,4.1,101626.83,0.0,0.0,27.0,20.0,24.0,26.0,26.0,22.0,16.0,27,33.0,22.0,35.0,25.0,24.0,27.0
20/06/2020,6,0,1,298.47,305.84,2.18,4.13,101955.37,0.0,0.0,27.0,27.0,20.0,24.0,26.0,26.0,22.0,33,22.0,35.0,25.0,24.0,27.0,27.0
21/06/2020,7,0,0,299.78,307.65,1.96,3.76,102062.08,0.0,0.0,33.0,27.0,27.0,20.0,24.0,26.0,26.0,22,35.0,25.0,24.0,27.0,27.0,29.0
22/06/2020,1,0,2,300.53,308.42,2.71,5.23,101914.78,0.0,0.0,22.0,33.0,27.0,27.0,20.0,24.0,26.0,35,25.0,24.0,27.0,27.0,29.0,35.0
